"id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images,id,anns_id,high_descs_id,assignment_id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images",id,anns_id,high_descs_id,assignment_id,label,modifications,mod_sim,length,first_word,color,oorig_inst_id,n_tokens,n_verbs,n_cj_sb_prep,n_nouns,n_uniq_nouns,n_punct,n_pronouns,n_numbers,n_it,n_spatial,n_temporal,verbs,cj_sb_prep,nouns,instruction,images,n_punct_cat,n_punct_bincat,n_cj_sb_prep_cat,n_cj_sb_prep_bincat,n_nouns_cat,n_nouns_bincat,n_uniq_nouns_cat,n_uniq_nouns_bincat,n_numbers_cat,n_numbers_bincat,n_spatial_cat,n_spatial_bincat,n_temporal_cat,n_temporal_bincat,n_it_cat,n_it_bincat,n_pronouns_cat,n_pronouns_bincat,verb_motion_bin,verb_num_motion,verb_motion_cat,verb_direct_interaction_bin,verb_num_direct_interaction,verb_direct_interaction_cat,verb_indirect_interaction_bin,verb_num_indirect_interaction,verb_indirect_interaction_cat,verb_other_bin,verb_num_other,verb_other_cat
,9218,0,3,AFPMG8TLP1TND_37XITHEISZ05YETPQ673ZAKFQ7BRCY,1,[],1,12,put,False,9218,12,1,4,4,4,0,0,0,0,0,0,put,down=on=in=of,phone=bed=front=computer,put the phone down on the bed in front of the computer,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-CellPhone-None-Bed-306/trial_T20190908_092010_984361/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,172568,0,8,A3F51C49T9A34D_37W3JXSD69ZN9DBGLSZYJ0KFLBIYWS,0,"[(right, 'left')]",0.64,17,turn,False,172567,17,4,2,4,3,0,0,0,0,2,0,turn=take=turn=face,to=to,left=step=left=stove,turn to the left and take a few steps and turn to the left facing the stove,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-PotatoSliced-Pot-DiningTable-28/trial_T20190910_011942_129084/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,96137,0,1,A1GVTH5YS3WOK0_3JZQSN0I3TRDRBIN5PEB7Q78OHBGFV,0,"[(apple, paper)]",0.19,12,Pick,False,96136,12,1,3,3,3,0,0,0,0,0,0,pick,up=on=to,paper=counter=knife,Pick up the paper on the counter next to the knife.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Apple-None-SideTable-28/trial_T20190906_180828_374034/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,169667,2,1,AO33H4GL9KZX9_3V5Q80FXI0I0HUGLINH15Z8D86K327,1,[],1,14,Pick,False,169667,14,1,2,4,4,0,0,0,0,1,0,pick,up=of,magazine=corner=lap=top,Pick up the magazine near the right bottom corner of the lap top.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-Book-None-DiningTable-329/trial_T20190909_062819_013401/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,428324,0,7,A13OOAT2ORKH6V_33LK57MYLWMMMXIE112ZZW6UQKZSZT,0,"[(pair, row)]",0.42,19,Place,False,428323,19,2,3,5,4,0,1,0,0,1,1,place=place,of=on=to,row=car=key=couch=key,Place the second row of car keys on the couch next to where you placed the other keys.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-KeyChain-None-Sofa-225/trial_T20190907_143028_102387/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,199845,0,9,A3HL2LL0LEPZT8_3R8YZBNQ9KZRP7XVQ2LBDCYUZAJQ77,1,[],1,16,Cook,False,199845,16,2,3,5,3,1,0,0,0,0,0,cook=take,of=in=from,piece=apple=microwave=apple=microwave,Cook the piece of apple in the microwave. Take the apple from the microwave.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-AppleSliced-None-SinkBasin-4/trial_T20190907_154250_500925/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,514211,2,5,ARB8SJAWXUWTD_3X65QVEQI3EUVGYCLMA7DYBGKDPCLS,1,[],1,10,Place,False,514211,10,1,3,4,4,0,0,0,0,0,0,place,of=on=of,bar=soap=top=toilet,Place the bar of soap on top of the toilet,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-SoapBar-None-Toilet-408/trial_T20190908_122359_761879/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,422101,2,2,A2KAGFQU28JY43_3ZQIG0FLQH765JGBGHCEC1GL3QVWVO,0,"[(left, 'right')]",0.64,26,Turn,False,422098,26,4,5,5,4,1,0,0,0,3,0,turn=walk=turn=go,to=past=to=of=on,left=couch=end=couch=right,"Turn to the left and walk just past the couch, then turn right and go to the end of the couch on your right.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_simple-KeyChain-None-Sofa-229/trial_T20190908_123422_029531/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,371796,0,8,A3C81THYYSBGVD_304SM51WA6VYPO1WRVBDE0JTUW7SB9,0,"[(right, 'left')]",0.64,11,Turn,False,371795,11,2,2,2,2,0,1,0,0,1,0,turn=face,in=of,fridge=front,Turn left and face the fridge in front of you.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-AppleSliced-None-Fridge-16/trial_T20190909_015115_175992/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201898,0,3,A3A0VPWPASCO9J_3FE2ERCCZ0ZLVQAD3JC5PFEHE7JPOM,0,"[(island, table)]",0.2,7,Slice,False,201896,7,1,1,2,2,0,0,0,0,0,0,slice,on,apple=table,Slice the apple on the table.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-AppleSliced-None-GarbageCan-20/trial_T20190910_093053_767343/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,275516,2,0,A1S1K7134S2VUC_3AMYWKA6YE350V6ASFOFIT3YPP86OP,0,"[(dresser, left)]",0.17,8,Turn,False,275514,8,2,1,1,1,1,0,0,0,2,0,turn=move,to,left,"Turn right, move to the left.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-CreditCard-None-Shelf-303/trial_T20190908_062059_007183/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,332560,0,6,A3HL2LL0LEPZT8_3I2PTA7R3WLN5BQD54Z1I3NIZ1LKQK,1,[],1,23,Turn,False,332560,23,6,1,3,2,4,0,0,0,4,0,turn=go=turn=go=turn=face,around,step=step=counter,"Turn around, go forward a step, turn right, go forward a step, turn right to face the counter.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-WineBottle-None-Cabinet-3/trial_T20190909_074805_916625/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,85963,1,2,A38Z99XF4NDNH0_34S6N1K2ZYALCO9S7EO8OP8WXMSHL2,0,"[(purple, 'maroon')]",0.65,12,Carry,True,85962,12,1,3,3,3,0,0,1,0,1,0,carry,over=to=of,bottle=middle=sink,Carry the maroon bottle over to the middle of the two sinks,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_simple-SprayBottle-None-CounterTop-417/trial_T20190909_091251_521581/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247072,1,0,AJQGWGESKQT4Y_34S9DKFK766P1UG4XJJUMVNMYYWNY9,0,"[(right, 'left')]",0.64,16,Go,True,247071,16,2,4,3,3,0,1,0,1,1,0,go=stand,in=of=with=on,front=cabinet=phone,Go left and stand in front of the black cabinet with a phone on it.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/look_at_obj_in_light-CellPhone-None-FloorLamp-224/trial_T20190907_144253_794996/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,462786,2,4,A1O3TWBUDONVLO_3TVRFO09GN6IYE97CI6URBWQLZ1LXZ,0,"[(pan, cup)]",0.49,10,Pick,False,462785,10,1,3,2,2,0,1,0,1,0,0,pick,up=with=in,cup=spoon,Pick up the cup with a spoon in it.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-Spoon-Pan-SinkBasin-20/trial_T20190908_214421_803482/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,343054,1,1,AIICJA0A5J8NF_3IAS3U3I0IXXZ0Y0187QMWMN2BRB2T,1,[],1,23,Place,False,343054,23,3,4,7,4,2,0,0,0,1,1,place=heat=take,in=up=for=out,coffee=cup=microwave=cup=second=coffee=cup,"Place the coffee cup in the microwave, heat the cup up for a few seconds, take out the coffee cup.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-Mug-None-CoffeeMachine-21/trial_T20190908_034155_073328/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,360195,2,4,AT3C00TKZK13L_3VP0C6EFSJDH0SLYFZ92QPETUC9M6G,0,"[(knife, wind)]",0.17,7,Walk,False,360194,7,1,2,2,2,0,0,0,0,0,0,walk,with=towards,wind=microwave,Walk with the wind towards the microwave,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-PotatoSliced-None-GarbageCan-2/trial_T20190912_215328_269599/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,366162,1,1,A1ELPYAFO7MANS_3S4AW7T80E9R0CLXS74PU0ZSS8AL46,1,[],1,8,Pick,False,366162,8,1,2,2,2,0,0,0,0,0,0,pick,up=on,tomato=counter,Pick up the tomato on the counter.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-Tomato-None-CounterTop-12/trial_T20190909_063820_564006/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,343763,0,3,A320QA9HJFUOZO_39GAF6DQWUH5JTEANLYCIP6PDHAV1N,0,"[(right, 'left')]",0.64,15,Open,False,343761,15,3,2,4,4,0,1,0,1,1,0,open=put,under=in,bottom=cabinet=sink=plunger,Open the bottom left cabinet under the left sink and put the plunger in it,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_simple-Plunger-None-Cabinet-417/trial_T20190907_123007_667071/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,202623,0,2,A1ELPYAFO7MANS_31LVTDXBLARQGT1X7BBL17Q0PM2LRZ,1,[],1,5,Turn,False,202623,5,1,1,1,1,0,0,0,0,1,0,turn,to,right,Turn to the right.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/look_at_obj_in_light-CD-None-DeskLamp-306/trial_T20190906_221709_218020/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,481588,3,5,A24RGLS3BRZ60J_32RIADZISVL6J0UPG8C950TKNIF4SU,0,"[(knife, bottle)]",0.33,9,Open,False,481586,9,2,0,2,2,0,0,0,0,0,0,open=put,,fridge=bottle,Open the fridge and put the bottle inside.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-LettuceSliced-None-Fridge-1/trial_T20190906_181627_504449/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,173548,5,4,AKW57KYG90X61_32N49TQG3JZ1DHRAJ4R5TQZSHGPAV9,1,[],1,7,turn,False,173548,7,2,1,2,2,0,0,0,0,0,0,turn=locate,around,coffee=maker,turn around and locate the coffee maker,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-26/trial_T20190907_113653_821141/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,448326,1,0,A1RLO9LNUJIW5S_3IXEICO795ATYCXGK4ZVDPTNI91T6V,0,"[(white, 'red')]",0.76,17,Turn,True,448324,17,3,2,3,3,0,0,0,0,2,0,turn=walk=take,to=to,table=step=right,Turn left and walk to the red table then take a small step to your right.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Apple-None-SinkBasin-24/trial_T20190909_001708_713394/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,217500,2,3,ARB8SJAWXUWTD_3OS46CRSLIQ8B415PZZAE7H8FSCV64,0,"[(apple, moon)]",0.26,3,Cut,False,217499,3,1,0,1,1,0,0,0,0,0,0,cut,,moon,Cut the moon,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-AppleSliced-Pot-DiningTable-11/trial_T20190908_101804_479210/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,499718,2,5,A1RLO9LNUJIW5S_3Y4W8Q93L21ZBOUM3EI7JR7XZZZVD0,1,[],1,32,Turn,True,499718,32,5,5,6,6,0,1,0,0,2,0,turn=walk=turn=turn=walk,to=until=with=in=of,step=walk=wall=table=shelf=front,Turn around and walk a few steps then turn left walk to the wall and turn right and walk until the small black table with shelves is in front of you.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-ButterKnife-Cup-SideTable-28/trial_T20190906_181841_175386/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,181209,1,3,A3PPLDHC3CG0YN_3X3OR7WPZ2RSJD8Z4AU2BCFXU2LL88,0,"[(apple, top)]",0.29,24,Put,False,181204,24,3,6,6,5,2,0,0,0,1,0,put=rinse=pick,down=in=to=of=off=up,apple=sink=left=spatula=top=apple,"Put the apple down in the sink to the left of the spatula, rinse off the top, pick up the apple.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Apple-None-Microwave-14/trial_T20190909_120047_598548/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,152037,2,6,A1O3TWBUDONVLO_3WQQ9FUS6DB8LF0PHPGRWNZQODVB8C,1,[],1,13,Turn,False,152037,13,3,1,2,2,0,0,0,0,0,0,turn=walk=face,on,lettuce=table,Turn around and walk around to face the lettuce on the table.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-LettuceSliced-None-SinkBasin-2/trial_T20190908_020045_140253/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,342124,2,4,A3C81THYYSBGVD_3UNH76FOCVWR41H2HQTBA2IONGHMYG,0,"[(left, 'right')]",0.64,10,Turn,False,342121,10,2,1,2,2,0,0,0,0,2,0,turn=face,on,table=right,Turn right and face the table on your right.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-LettuceSliced-None-DiningTable-27/trial_T20190909_061209_506966/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,342769,0,2,A20FCMWP43CVIU_31Z0PCVWUN6C2CBL3E4NJ3TJDV57TE,0,"[(sink, memorial)]",08,4,walk,False,342768,4,2,0,1,1,0,0,0,0,0,0,walk=face,,memorial,walk to face memorial,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Potato-None-Fridge-17/trial_T20190909_135834_661867/raw_images,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160675,0,3,A272X64FOZFYLB_3907X2AHF3MZ3UZAKDPRHGRCJWE2PB,1,[],1,8,['heat'],['False'],160675,8,1,2,2,2,0,0,0,0,0,0,['heat'],"['up', 'in']",mug=microwave,Heat up the mug in the microwave.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-Mug-None-Cabinet-19/trial_T20190907_152738_415962/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,496369,2,2,AUTYWXILTACCR_3IQ1VMJRYW13GAE7G3M918AVQQ49AU,0,"[(fridge, hospital)]",0.13,11,['turn'],['False'],496367,11,3,2,1,1,0,1,0,0,1,0,"['turn', 'walk', 'get']","['until', 'to']",hospital,Turn right and walk until you get to the hospital.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-Apple-None-SideTable-21/trial_T20190907_180711_700359/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[1,2)",one_or_more,"n_uniq_nouns_[1,2)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[1,2)",one_or_more,yes_motion,2,2,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,449460,2,0,A2Q3FS9G8ITCN7_3ZPPDN2SLYD66NVJW8OVXR0MBPRE9N,0,"[(right, 'left')]",0.64,39,['turn'],['True'],449455,39,6,6,7,5,4,0,0,0,5,0,"['turn', 'walk', 'turn', 'walk', 'make', 'walk']","['around', 'to', 'to', 'to', 'against', 'to']",right=step=left=table=wall=left=table,"Turn around to the right, walk forward a few steps, turn to the left, and then walk to the table against the wall, make a left and walk forward to the small black table.",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-PotatoSliced-None-Microwave-21/trial_T20190913_002602_662325/raw_images,"n_punct_[2,11)",one_or_more,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[5,13)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[3,13)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,6,>4,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,328269,0,6,A3A0VPWPASCO9J_34FNN24DCP0TWUWWPRCPT0721HH5YR,0,"[(tomato slice, torch)]",0.16,7,['take'],['False'],328268,7,1,1,2,2,0,0,0,0,0,0,['take'],['to'],torch=microwave,Take the torch to the microwave.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-TomatoSliced-None-CounterTop-7/trial_T20190908_235555_653612/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,229098,0,3,A2KAGFQU28JY43_358UUM7WR2KR18CV3HABI28ZVMRR7V,1,[],1,19,['place'],['True'],229098,19,1,3,6,6,2,0,0,0,0,0,['place'],"['in', 'of', 'on']",fry=pan=front=apple=tomato=table,"Place the fry pan in front of the apple and tomato, on the black, round table,",/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-Apple-Pan-DiningTable-18/trial_T20190908_062121_532423/raw_images,"n_punct_[2,11)",one_or_more,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[5,20)",one_or_more,"n_uniq_nouns_[5,13)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,469830,2,0,A1K5ILJMG439M5_36NEMU28XI4NFWM22PBNP5X8CYCWM2,0,"[(left, 'right')]",0.64,22,['move'],['False'],469826,22,3,2,4,4,0,2,0,1,1,0,"['move', 'face', 'look']","['at', 'at']",coffee=table=statue=corner,Move to face the coffee table so that the statue is at the top right corner when you look at it.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-CellPhone-None-Dresser-229/trial_T20190911_131442_170447/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[1,2)",one_or_more,"n_pronouns_[2,3)",one_or_more,yes_motion,2,2,no_direct_interaction,0,0,yes_indirect_interaction,1,1,no_other,0,0
,334851,1,5,A3F7G1FSFWQPLE_3JC6VJ2SAEAS0CYT9LY9QEPVYSEA5Q,1,[],1,12,['pick'],['True'],334851,12,1,3,4,4,0,0,0,0,0,0,['pick'],"['up', 'off', 'of']",spray=bottle=toilet=tank,Pick up the yellow spray bottle off of the toilet tank.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-SprayBottle-None-GarbageCan-428/trial_T20190909_055216_429116/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[4,5)",one_or_more,"n_uniq_nouns_[4,5)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,517556,0,4,A1HNR6OIRFCEHS_3R2PKQ87NZPXTCGZH0IRNS4Y2T5IMM,0,"[(water, ease)]",0.32,13,['get'],['True'],517554,13,1,3,3,3,0,0,0,0,0,0,['turn'],"['with', 'around', 'to']",pan=ease=table,Get the pan with ease and turn around to the white table.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Pot-None-DiningTable-26/trial_T20190906_210506_116438/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,194235,2,5,A2BLQ1GVEHJR8T_3BDCF01OG0BZDUDJL63F93JXT3PYLB,1,[],1,10,['move'],['False'],194235,10,1,2,2,2,0,0,0,0,1,0,['move'],"['to', 'of']",side=sink,Move back to the left side of the sink.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-PotatoSliced-None-SideTable-3/trial_T20190907_061626_963790/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,255252,0,0,ALZDJ7DBWN919_35K3O9HUAE4NSM8UV2D4896Z8C7FEC,1,[],1,7,['go'],['False'],255252,7,1,1,3,3,0,0,0,0,0,0,['go'],['to'],glass=coffee=table,Go to the glass coffee table.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_two_obj_and_place-CreditCard-None-ArmChair-223/trial_T20190909_110354_219840/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,1,1,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,464079,1,3,AM2KK02JXXW48_3SNLUL3WO7EQHAFC7DV774XMRDAULY,1,[],1,8,['wash'],['False'],464079,8,1,1,2,2,0,0,0,0,1,0,['wash'],['in'],rag=sink,Wash the rag in the right sink.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_clean_then_place_in_recep-Cloth-None-Drawer-410/trial_T20190908_122837_611974/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[1,2)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,167887,1,1,AJQGWGESKQT4Y_36V4Q8R5ZNHAAA4IU8N0WUVKU7HMQX,1,[],1,9,['pick'],['False'],167887,9,1,3,2,2,0,0,0,0,0,0,['pick'],"['up', 'up', 'from']",pencil=table,Pick up the pencil up from the table.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_and_place_with_movable_recep-Pencil-Bowl-Dresser-330/trial_T20190907_163716_768151/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[3,4)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,no_motion,0,0,yes_direct_interaction,1,1,no_indirect_interaction,0,0,no_other,0,0
,489066,0,3,A3T9K2RY06UO14_3R0T90IZ1V3E9OKBAVDR0668OYRGCI,1,[],1,10,['turn'],['False'],489066,10,2,2,2,2,0,0,0,0,0,0,"['turn', 'go']","['to', 'by']",counter=toaster,Turn and go to the counter by the toaster.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_heat_then_place_in_recep-PotatoSliced-None-DiningTable-27/trial_T20190908_101429_070475/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[2,3)",one_or_more,"n_nouns_[2,3)",one_or_more,"n_uniq_nouns_[2,3)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[0,1)",none,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[0,1)",none,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
,304622,2,6,A2KAGFQU28JY43_3GM6G9ZBKQOVNFI87K6C2LQ98AMTMD,1,[],1,14,['turn'],['False'],304622,14,2,4,3,3,0,1,0,0,1,0,"['turn', 'go']","['to', 'to', 'in', 'of']",right=table=front,Turn to your right and go to the table in front of you.,/storage/scratch2/share/eb_research/alfred/full_2.1/train/pick_cool_then_place_in_recep-PotatoSliced-None-SinkBasin-19/trial_T20190908_174650_926130/raw_images,"n_punct_[0,1)",none,"n_cj_sb_prep_[4,11)",one_or_more,"n_nouns_[3,4)",one_or_more,"n_uniq_nouns_[3,4)",one_or_more,"n_numbers_[0,1)",none,"n_spatial_[1,2)",one_or_more,"n_temporal_[0,1)",none,"n_it_[0,1)",none,"n_pronouns_[1,2)",one_or_more,yes_motion,2,2,no_direct_interaction,0,0,no_indirect_interaction,0,0,no_other,0,0
